195	2	מחית הדירות לזוגות צעירים בשכונת מקור-חיים בירושלים	2668	שרף זאב
195	2	מחית הדירות לזוגות צעירים בשכונת מקור-חיים בירושלים	2121	אביזוהר מאיר
195	2	מחית הדירות לזוגות צעירים בשכונת מקור-חיים בירושלים	2397	כהן שלום
196	2	טענותיהם של זוגות צעירים בקשר לתנאי קבלת דירות בשמנת מקור-חיים בירושלים	2476	נבון יצחק
196	2	טענותיהם של זוגות צעירים בקשר לתנאי קבלת דירות בשמנת מקור-חיים בירושלים	2418	לבנבראון אברהם
196	2	טענותיהם של זוגות צעירים בקשר לתנאי קבלת דירות בשמנת מקור-חיים בירושלים	2676	תמיר שמואל
196	2	טענותיהם של זוגות צעירים בקשר לתנאי קבלת דירות בשמנת מקור-חיים בירושלים	2124	אבנרי אורי
196	2	טענותיהם של זוגות צעירים בקשר לתנאי קבלת דירות בשמנת מקור-חיים בירושלים	2668	שרף זאב
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	2668	שרף זאב
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	2676	תמיר שמואל
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	2668	שרף זאב
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	5955	קשת ב  צ
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	2476	נבון יצחק
197	2	שינוי ייעודן של דירות שנבנו במסגרת התכנית לזוגות צעירים	2124	אבנרי אורי
198	2	מחירי הדירות בשיכון לזוגות צעירים ברח' פייר קניג בירושלים	2676	תמיר שמואל
198	2	מחירי הדירות בשיכון לזוגות צעירים ברח' פייר קניג בירושלים	2668	שרף זאב
200	2	הגרלת דירות לזוגות צעירים מטעם עיריית תל-אביב	2476	נבון יצחק
200	2	הגרלת דירות לזוגות צעירים מטעם עיריית תל-אביב	2155	אנקוריון ארי
200	2	הגרלת דירות לזוגות צעירים מטעם עיריית תל-אביב	2418	לבנבראון אברהם
200	2	הגרלת דירות לזוגות צעירים מטעם עיריית תל-אביב	2668	שרף זאב
200	2	הגרלת דירות לזוגות צעירים מטעם עיריית תל-אביב	2121	אביזוהר מאיר
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2241	גולדשטיין אהרן
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2155	אנקוריון ארי
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2166	ארזי ראובן
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2668	שרף זאב
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2572	צימרמן צבי
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2668	שרף זאב
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2572	צימרמן צבי
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	5955	קשת ב  צ
201	2	"חוק שיכון לזוגות צעירים ולזכאי דיור, תשל״ג--1973*(הצעת חבר-הכנסת צ. צימרמן)"	2459	מילמן הלוי דב
